facility_id,facility_name,category_main,category_detail,address,gu_name,dong_name,capacity,source_file,lon,lat,road_address,jibun_address,geocode_status,geocode_provider,geocode_query,geocode_error,geocode_sido,geocode_gu,geocode_dong,kakao_address_type,kakao_h_code,kakao_b_code,kakao_building_name,kakao_zone_no,grid_id,grid_id_50m
L-C0000011452,금빛새마을금고 노인교실,여가,(노인복지시설) 노인교실,"서울특별시 양천구 신월로 188 (신월동,3층)",양천구,신월동,,04_노인여가복지시설.csv,126.844003529179,37.5193573006327,서울 양천구 신월로 188,서울 양천구 신월동 601-3,OK,kakao,"서울특별시 양천구 신월로 188 (신월동,3층)",,서울,양천구,신월6동,ROAD_ADDR,1147061000.0,1147010300.0,금빛새마을금고,8064.0,V-8,G50-00445-00183
L-C0000011764,까치산노인교실,여가,(노인복지시설) 노인교실,서울특별시 강서구 까치산로2길 89-1 (화곡동),강서구,화곡동,,04_노인여가복지시설.csv,126.843852642163,37.53753236179,서울 강서구 까치산로2길 89-1,서울 강서구 화곡동 105-456,OK,kakao,서울특별시 강서구 까치산로2길 89-1 (화곡동),,서울,강서구,화곡본동,ROAD_ADDR,1150059000.0,1150010300.0,화곡중앙교회,7730.0,T-8,G50-00405-00183
L-C0000011793,강서교회노인교실,여가,(노인복지시설) 노인교실,서울특별시 강서구 강서로15길 132 (화곡동),강서구,화곡동,,04_노인여가복지시설.csv,126.838669611584,37.5317693569125,서울 강서구 강서로15길 132,서울 강서구 화곡동 358-15,OK,kakao,서울특별시 강서구 강서로15길 132 (화곡동),,서울,강서구,화곡1동,ROAD_ADDR,1150054000.0,1150010300.0,강서교회,7766.0,U-7,G50-00417-00174
L-C0000011819,성산어르신문화교실,여가,(노인복지시설) 노인교실,서울특별시 강서구 개화동로23길 111 (방화동),강서구,방화동,,04_노인여가복지시설.csv,126.811427203488,37.5652976414299,서울 강서구 개화동로23길 111,서울 강서구 방화동 614-57,OK,kakao,서울특별시 강서구 개화동로23길 111 (방화동),,서울,강서구,방화2동,ROAD_ADDR,1150064000.0,1150010900.0,공항성산교회,7614.0,Q-5,G50-00343-00126
L-C0000012469,제일노인교실,여가,(노인복지시설) 노인교실,서울특별시 금천구 탑골로2길 56 (시흥동),금천구,시흥동,,04_노인여가복지시설.csv,126.913178744529,37.4504401045095,서울 금천구 탑골로2길 56,서울 금천구 시흥동 264-1,OK,kakao,서울특별시 금천구 탑골로2길 56 (시흥동),,서울,금천구,시흥2동,ROAD_ADDR,1154568000.0,1154510300.0,예수교대한성결 제일교회,8656.0,AD-14,G50-00598-00305
L-C0000012922,상도성가정시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 동작구 상도로 259 (상도동),동작구,상도동,,04_노인여가복지시설.csv,126.947582819672,37.5040867441742,서울 동작구 상도로 259,서울 동작구 상도동 34-1,OK,kakao,서울특별시 동작구 상도로 259 (상도동),,서울,동작구,상도1동,ROAD_ADDR,1159053000.0,1159010200.0,상도동 성당,6919.0,X-17,G50-00479-00366
L-C0000013174,관악시조노인교실,여가,(노인복지시설) 노인교실,서울특별시 관악구 봉천동 13-44,관악구,봉천동,,04_노인여가복지시설.csv,126.958920866253,37.4884531797354,서울 관악구 청림길 7,서울 관악구 봉천동 13-44,OK,kakao,서울특별시 관악구 봉천동 13-44,,서울,관악구,청림동,REGION_ADDR,1162054500.0,1162010100.0,새마을금고,8732.0,Z-18,G50-00514-00386
L-C0000013274,요셉시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 서초구 방배로5길 43 (방배동),서초구,방배동,,04_노인여가복지시설.csv,126.998228093821,37.4768257618831,서울 서초구 방배로5길 43,서울 서초구 방배동 256-1,OK,kakao,서울특별시 서초구 방배로5길 43 (방배동),,서울,서초구,방배3동,ROAD_ADDR,1165062000.0,1165010100.0,방배동천주교회,6703.0,AA-21,G50-00539-00456
L-C0000013400,포이시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 서초구 논현로5길 28 (양재동),서초구,양재동,,04_노인여가복지시설.csv,127.048182887528,37.4720663672357,서울 서초구 논현로5길 28,서울 서초구 양재동 396-2,OK,kakao,서울특별시 서초구 논현로5길 28 (양재동),,서울,서초구,양재2동,ROAD_ADDR,1165065200.0,1165010200.0,포이동천주교회,6783.0,AB-26,G50-00550-00544
L-C0000013631,역삼동성당 경환성경공부대학,여가,(노인복지시설) 노인교실,"서울특별시 강남구 언주로85길 23-11 (역삼동, 역삼성당)",강남구,역삼동,,04_노인여가복지시설.csv,127.041755954496,37.5005870727062,서울 강남구 언주로85길 23-11,서울 강남구 역삼동 722-9,OK,kakao,"서울특별시 강남구 언주로85길 23-11 (역삼동, 역삼성당)",,서울,강남구,역삼2동,ROAD_ADDR,1168065000.0,1168010100.0,역삼동천주교회,6222.0,X-25,G50-00487-00532
L-C0000014070,(사)대한노인회 강동구지회부설 노인교실,여가,(노인복지시설) 노인교실,"서울특별시 강동구 양재대로 1342, 2층 (둔촌동, 강동숨;터)",강동구,강동,,04_노인여가복지시설.csv,127.136436218155,37.5258869299263,서울 강동구 양재대로 1342,서울 강동구 둔촌동 170-1,OK,kakao,"서울특별시 강동구 양재대로 1342, 2층 (둔촌동, 강동숨;터)",,서울,강동구,둔촌1동,ROAD_ADDR,1174069000.0,1174010600.0,,5409.0,V-33,G50-00430-00700
L-C0102545092,수표교교회서초노인대학,여가,(노인복지시설) 노인교실,서울특별시 서초구 명달로 52 (서초동),서초구,서초동,,04_노인여가복지시설.csv,127.005011274088,37.4820820668594,서울 서초구 명달로 52,서울 서초구 서초동 1488-1,OK,kakao,서울특별시 서초구 명달로 52 (서초동),,서울,서초구,서초3동,ROAD_ADDR,1165053000.0,1165010800.0,수표교교회,6708.0,Z-22,G50-00528-00468
L-C0103568439,서초노인대학,여가,(노인복지시설) 노인교실,서울특별시 서초구 서초대로54길 45 (서초동),서초구,서초동,,04_노인여가복지시설.csv,127.016810974025,37.4923242676548,서울 서초구 서초대로54길 45,서울 서초구 서초동 1666-17,OK,kakao,서울특별시 서초구 서초대로54길 45 (서초동),,서울,서초구,서초1동,ROAD_ADDR,1165051000.0,1165010800.0,서초구립중앙노인복지관,6633.0,Y-23,G50-00505-00488
L-C0103578338,효성교회노인교실,여가,(노인복지시설) 노인교실,서울특별시 서초구 서초대로34가길 43 (방배동),서초구,방배동,,04_노인여가복지시설.csv,126.998358232026,37.4866004491512,서울 서초구 서초대로34가길 43,서울 서초구 방배동 889-4,OK,kakao,서울특별시 서초구 서초대로34가길 43 (방배동),,서울,서초구,방배1동,ROAD_ADDR,1165060000.0,1165010100.0,효성교회,6663.0,Z-21,G50-00518-00456
L-C0103979406,난곡동 성가정 시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 관악구 난곡로26길 43 (신림동),관악구,신림동,,04_노인여가복지시설.csv,126.921996361204,37.4703865487216,서울 관악구 난곡로26길 43,서울 관악구 신림동 646-87,OK,kakao,서울특별시 관악구 난곡로26길 43 (신림동),,서울,관악구,난곡동,ROAD_ADDR,1162077500.0,1162010200.0,천주교난곡동성당,8855.0,AB-14,G50-00554-00321
L-C0104316590,서대문성당성심회노인교실,여가,(노인복지시설) 노인교실,"서울특별시 서대문구 통일로9길 11 (냉천동, 서대문성당)",서대문구,냉천동,,04_노인여가복지시설.csv,126.964430921961,37.5669803409813,서울 서대문구 통일로9길 11,서울 서대문구 냉천동 144,OK,kakao,"서울특별시 서대문구 통일로9길 11 (냉천동, 서대문성당)",,서울,서대문구,천연동,ROAD_ADDR,1141052000.0,1141010500.0,천주교서대문성당,3735.0,Q-18,G50-00339-00396
L-C0105913247,강서제자노인교실,여가,(노인복지시설) 노인교실,서울특별시 강서구 방화동로 52 (방화동),강서구,방화동,,04_노인여가복지시설.csv,126.811869013336,37.5650130011958,서울 강서구 방화동로 52,서울 강서구 방화동 609-201,OK,kakao,서울특별시 강서구 방화동로 52 (방화동),,서울,강서구,방화1동,ROAD_ADDR,1150063000.0,1150010900.0,,7616.0,Q-5,G50-00344-00126
L-C0107493822,오병이어,여가,(노인복지시설) 노인교실,서울특별시 은평구 역말로8길 25 (대조동),은평구,대조동,,04_노인여가복지시설.csv,126.923163923433,37.6096189923649,서울 은평구 역말로8길 25,서울 은평구 대조동 67-12,OK,kakao,서울특별시 은평구 역말로8길 25 (대조동),,서울,은평구,대조동,ROAD_ADDR,1138057000.0,1138010600.0,순복음교회,3392.0,L-15,G50-00245-00323
L-C0108219572,남산시민대학,여가,(노인복지시설) 노인교실,서울특별시 용산구 서빙고로 39 (한강로3가),용산구,한강로동,,04_노인여가복지시설.csv,126.969351431659,37.5244332096111,서울 용산구 서빙고로 39,서울 용산구 한강로3가 63-379,OK,kakao,서울특별시 용산구 서빙고로 39 (한강로3가),,서울,용산구,한강로동,ROAD_ADDR,1117062500.0,1117012800.0,통일교세계본부교회,4385.0,V-19,G50-00434-00405
L-C0113983779,이태원감리교회 실버아카데미,여가,(노인복지시설) 노인교실,"서울특별시 용산구 이태원로15길 1, 3층 (이태원동)",용산구,이태원동,,04_노인여가복지시설.csv,126.990170576357,37.5345949396719,서울 용산구 이태원로15길 1,서울 용산구 이태원동 181-8,OK,kakao,"서울특별시 용산구 이태원로15길 1, 3층 (이태원동)",,서울,용산구,이태원1동,ROAD_ADDR,1117065000.0,1117013000.0,이태원교회,4351.0,U-20,G50-00411-00441
L-C0115149410,평광교회 GS(Golden Senior) 대학,여가,(노인복지시설) 노인교실,서울특별시 양천구 목동 909번지 2호 평광교회,양천구,목동,,04_노인여가복지시설.csv,126.883020920673,37.5374548503581,서울 양천구 목동서로 31,서울 양천구 목동 909,OK,kakao,서울특별시 양천구 목동 909번지 2호 평광교회,,서울,양천구,목5동,REGION_ADDR,1147055000.0,1147010200.0,월촌중학교,7984.0,T-11,G50-00405-00252
L-C0116434848,서문교회 장수대학,여가,(노인복지시설) 노인교실,"서울특별시 은평구 가좌로10길 10 (응암동, 서문교회)",은평구,응암동,,04_노인여가복지시설.csv,126.916751405587,37.5916295214996,서울 은평구 가좌로10길 10,서울 은평구 응암동 577-57,OK,kakao,"서울특별시 은평구 가좌로10길 10 (응암동, 서문교회)",,서울,은평구,응암3동,ROAD_ADDR,1138060000.0,1138010700.0,서문교회,3457.0,N-14,G50-00284-00312
L-C0120436149,북가좌2동노인복지센터,여가,(노인복지시설) 노인복지관,서울특별시 서대문구 증가로20길 43 (북가좌동),서대문구,북가좌동,,04_노인여가복지시설.csv,126.917908386488,37.5812019724097,서울 서대문구 증가로20길 43,서울 서대문구 북가좌동 5-106,OK,kakao,서울특별시 서대문구 증가로20길 43 (북가좌동),,서울,서대문구,북가좌2동,ROAD_ADDR,1141072000.0,1141011900.0,북가좌노인복지관,3668.0,O-14,G50-00308-00314
L-C0128270562,금천어르신복지센터,여가,(노인복지시설) 노인복지관,서울특별시 금천구 독산동 1088번지 1호,금천구,독산동,,04_노인여가복지시설.csv,126.886483831561,37.4600847128236,서울 금천구 한내로 69-54,서울 금천구 독산동 1088,OK,kakao,서울특별시 금천구 독산동 1088번지 1호,,서울,금천구,독산1동,REGION_ADDR,1154561000.0,1154510200.0,주공14단지아파트,8597.0,AC-11,G50-00577-00258
L-C0133637546,한성늘푸른대학,여가,(노인복지시설) 노인교실,서울특별시 은평구 응암로20길 23 (응암동),은평구,응암동,,04_노인여가복지시설.csv,126.920806472701,37.5928841498634,서울 은평구 응암로20길 23,서울 은평구 응암동 240-36,OK,kakao,서울특별시 은평구 응암로20길 23 (응암동),,서울,은평구,응암2동,ROAD_ADDR,1138059000.0,1138010700.0,한성교회,3468.0,N-14,G50-00282-00319
L-C0133649551,역촌 시니어 아카데미,여가,(노인복지시설) 노인교실,서울특별시 은평구 역말로 14 (역촌동),은평구,역촌동,,04_노인여가복지시설.csv,126.911969779744,37.6052808379018,서울 은평구 역말로 14,서울 은평구 역촌동 56-12,OK,kakao,서울특별시 은평구 역말로 14 (역촌동),,서울,은평구,역촌동,ROAD_ADDR,1138062500.0,1138010800.0,천주교역촌동성당,3419.0,M-14,G50-00254-00303
L-C0134474281,연동실버아카데미,여가,(노인복지시설) 노인교실,서울특별시 종로구 김상옥로 37 (연지동),종로구,연지동,,04_노인여가복지시설.csv,127.001615376216,37.573621518965,서울 종로구 김상옥로 37,서울 종로구 연지동 136-12,OK,kakao,서울특별시 종로구 김상옥로 37 (연지동),,서울,종로구,종로5.6가동,ROAD_ADDR,1111063000.0,1111016000.0,연동교회,3128.0,P-21,G50-00324-00462
L-C0134739775,성락시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 영등포구 도림로 304 (신길동),영등포구,신길동,,04_노인여가복지시설.csv,126.903035763145,37.5048691219451,서울 영등포구 도림로 304,서울 영등포구 신길동 355-74,OK,kakao,서울특별시 영등포구 도림로 304 (신길동),,서울,영등포구,신길3동,ROAD_ADDR,1156065000.0,1156013200.0,,7382.0,X-13,G50-00477-00287
L-C0136178100,중앙늘푸른대학,여가,(노인복지시설) 노인교실,서울특별시 종로구 충신길 22 (종로6가),종로구,종로5.6가동,,04_노인여가복지시설.csv,127.008289473655,37.5736339430082,서울 종로구 충신길 22,서울 종로구 종로6가 11-1,OK,kakao,서울특별시 종로구 충신길 22 (종로6가),,서울,종로구,종로5.6가동,ROAD_ADDR,1111063000.0,1111016400.0,중앙성결교회,3098.0,P-22,G50-00324-00473
L-C0136766184,문래시니어노인교실,여가,(노인복지시설) 노인교실,서울특별시 영등포구 문래로20길 52,영등포구,문래동,,04_노인여가복지시설.csv,126.890602478815,37.5173287878983,서울 영등포구 문래로20길 52,서울 영등포구 문래동3가 77-16,OK,kakao,서울특별시 영등포구 문래로20길 52,,서울,영등포구,문래동,ROAD_ADDR,1156060500.0,1156012100.0,문래동성당,7295.0,W-12,G50-00449-00266
L-C0136843644,충신평생대학,여가,(노인복지시설) 노인교실,서울특별시 용산구 이촌로 188 (이촌동),용산구,이촌동,,04_노인여가복지시설.csv,126.968011379913,37.5211491502751,서울 용산구 이촌로 188,서울 용산구 이촌동 302-67,OK,kakao,서울특별시 용산구 이촌로 188 (이촌동),,서울,용산구,이촌1동,ROAD_ADDR,1117063000.0,1117012900.0,,4427.0,V-19,G50-00441-00402
L-C0151939866,우장산성당 부설 시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 강서구 화곡로53길 21 (화곡동),강서구,화곡동,,04_노인여가복지시설.csv,126.84756352532,37.5513008633591,서울 강서구 화곡로53길 21,서울 강서구 화곡동 990-1,OK,kakao,서울특별시 강서구 화곡로53길 21 (화곡동),,서울,강서구,화곡6동,ROAD_ADDR,1150059100.0,1150010300.0,우장산성당,7688.0,S-8,G50-00374-00189
