facility_id,facility_name,category_main,category_detail,address,gu_name,dong_name,capacity,source_file
MS-11123000241,도우누리편안한요양원,의료현황,노인요양공동생활가정,서울 동대문구 한천로 37길 19 창승빌딩A동 5층,동대문구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11123000347,맑은샘요양원,의료현황,노인요양공동생활가정,"서울시 동대문구 한천로37길 19 A동 2층 (답십리동, 창승빌딩)",동대문구,답십리동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11123000285,서울백세요양원,의료현황,노인요양공동생활가정,서울시 동대문구 고산자로 476 5층,동대문구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11123000284,서울팔팔요양원,의료현황,노인요양공동생활가정,서울시 동대문구 고산자로 476 5층,동대문구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11123000377,보은요양원,의료현황,노인요양공동생활가정,"서울시 동대문구 한천로 213, 4층",동대문구,,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11123000371,소망요양원,의료현황,노인요양공동생활가정,서울시 동대문구 한천로37길 19 창승빌딩A동 4층,동대문구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11123000438,홍릉요양원,의료현황,노인요양공동생활가정,서울시 동대문구 제기로 72  5층,동대문구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11123000375,경동노인요양원,의료현황,노인요양공동생활가정,서울시 동대문구 약령시로 122-5 4~6층,동대문구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11123000376,경동노인요양원,의료현황,노인요양공동생활가정,서울시 동대문구 약령시로 122-5 1~3층,동대문구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11123000292,정든요양원,의료현황,노인요양공동생활가정,서울시 동대문구 제기로 72 4층,동대문구,,5.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11123000340,우리집요양원,의료현황,노인요양공동생활가정,서울시 동대문구 제기로 72 2층,동대문구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11123000303,평화요양원,의료현황,노인요양공동생활가정,"서울시 동대문구 제기로 72, 3층 평화요양원",동대문구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11123000332,성창요양원,의료현황,노인요양공동생활가정,서울시 동대문구 한천로 37길 23 창승빌딩 B동 4층,동대문구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11123000399,미소지움요양원,의료현황,노인요양공동생활가정,서울시 동대문구 한천로 37길 19창승빌딩 A동 3층,동대문구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000333,가천요양원,의료현황,노인요양공동생활가정,서울시 중랑구 신내로 14길 13 광백빌딩 4층,중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000568,금강요양원,의료현황,노인요양공동생활가정,"서울시 중랑구 망우로 262, 2층",중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000567,굿데이요양원,의료현황,노인요양공동생활가정,서울특별시 중랑구 용마산로 494 5층(망우동 상아프라자),중랑구,망우동,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000487,늘푸른요양원,의료현황,노인요양공동생활가정,서울시 중랑구 용마산로488 4층,중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000488,늘푸른요양원 2호점,의료현황,노인요양공동생활가정,서울시 중랑구 용마산로488 3층,중랑구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000074,동우너싱홈,의료현황,노인요양공동생활가정,서울시 중랑구 망우로 422 원동빌딩6층,중랑구,원동,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000234,두레노인요양원C,의료현황,노인요양공동생활가정,서울 중랑구 신내로 45 해성빌딩 5층,중랑구,,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000036,로뎀노인요양공동생활가정,의료현황,노인요양공동생활가정,서울시 중랑구 동일로 169길 40,중랑구,,10.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000218,면목요양원,의료현황,노인요양공동생활가정,"서울시 중랑구 상봉로 61, 3층",중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000163,베스트그린요양원 1호점,의료현황,노인요양공동생활가정,"서울특별시 중랑구 동일로 775 (중화동,그린프라자6층)",중랑구,중화동,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000164,베스트그린요양원 2호점,의료현황,노인요양공동생활가정,"서울특별시 중랑구 동일로 775 (중화동,그린프라자6층)",중랑구,중화동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000554,사랑과섬김요양원,의료현황,노인요양공동생활가정,서울시 중랑구 동일로905 창설빌딩 2층 사랑과섬김요양원,중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000508,사랑채요양원,의료현황,노인요양공동생활가정,"서울시 중랑구 면목로220, 학림빌딩2층",중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000472,새솔요양원,의료현황,노인요양공동생활가정,"서울특별시 중랑구 봉우재로 79, 5층 (상봉동)",중랑구,상봉동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000336,엘림요양원,의료현황,노인요양공동생활가정,"서울시 중랄구 봉우재로 79, 3층(상봉동, 화성빌딩)",중랑구,상봉동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000509,예원요양원,의료현황,노인요양공동생활가정,서울특별시 중랑구 용마산로 554 파라다이스빌딩 2층,중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000510,예원요양원 2호점,의료현황,노인요양공동생활가정,서울특별시 중랑구 용마산로 554 파라다이스빌딩 2층,중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000315,우리가족요양원1호점,의료현황,노인요양공동생활가정,서울시 중랑구 용마산로488(유진빌딩6층),중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000316,우리가족요양원2호점,의료현황,노인요양공동생활가정,서울시 중랑구 용마산로488(유진빌딩5층),중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000483,우림요양센터,의료현황,노인요양공동생활가정,서울시 중랑구 용마산로494 상아프라자 5층 503호 우림요양센터,중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000342,정원요양원,의료현황,노인요양공동생활가정,서울 중랑구 용마산로 112길 90(망우동) 4층,중랑구,망우동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000438,조은노인요양센터,의료현황,노인요양공동생활가정,서울시 중랑구 상봉로 7  3층,중랑구,,10.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000476,존엄케어전문요양원,의료현황,노인요양공동생활가정,"서울시 중랑구 용마산로 51길 1 ,2층",중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000118,축복재가장기노인요양원,의료현황,노인요양공동생활가정,서울시  중랑구 용마산로 389 축복요양원,중랑구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000300,카멜리아요양원,의료현황,노인요양공동생활가정,"서울시 중랑구 동일로 933, 7층 (묵동, 수정빌딩)",중랑구,묵동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000326,평강요양원,의료현황,노인요양공동생활가정,서울시 중랑구 용마산로 112길 90,중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000530,효마을 중랑요양원,의료현황,노인요양공동생활가정,서울시 중랑구 용마공원로3길 24-10,중랑구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000253,효심(가)요양원,의료현황,노인요양공동생활가정,서울시 중랑구 망우로171,중랑구,,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000254,효심(나)요양원,의료현황,노인요양공동생활가정,서울시 중랑구 망우로171,중랑구,,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000291,효심(다)요양원,의료현황,노인요양공동생활가정,서울시 중랑구 망우로171,중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000292,효심(라)요양원,의료현황,노인요양공동생활가정,서울시 중랑구 망우로171,중랑구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000361,효심요양원1호점,의료현황,노인요양공동생활가정,서울시 중랑구 망우로171,중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000362,효심요양원2호점,의료현황,노인요양공동생활가정,서울시 중랑구 망우로171,중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000113,효원노인복지센터 A,의료현황,노인요양공동생활가정,"서울시 중랑구 상봉 중랑로 1길 12, 3층",중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000230,효원노인복지센터 B,의료현황,노인요양공동생활가정,"서울시 중랑구 상봉 중랑로 1길 12, 3층",중랑구,,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000231,효원노인복지센터 C,의료현황,노인요양공동생활가정,"서울시 중랑구 상봉 중랑로 1길 12, 3층",중랑구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11126000232,효원노인복지센터 D,의료현황,노인요양공동생활가정,"서울시 중랑구 상봉 중랑로 1길 12, 3층",중랑구,,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11129000318,늘푸른요양원,의료현황,노인요양공동생활가정,서울시 성북구 장월로 1길 60 4층 늘푸른 요양원,성북구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11129000139,명성노인복지센터,의료현황,노인요양공동생활가정,서울시 성북구 보국문로 4길8. 대진빌딩 2층,성북구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11129000376,석관실버홈,의료현황,노인요양공동생활가정,"서울 성북구 화랑로 278, 2층",성북구,,5.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11129000231,우리엄마요양원,의료현황,노인요양공동생활가정,"서울시 성북구 보문로 123, 3층",성북구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11129000273,우리엄마요양원 2호점,의료현황,노인요양공동생활가정,"서울시 성북구 보문로 123, 4층",성북구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500219,가온요양원1,의료현황,노인요양공동생활가정,서울시 강북구 한천로 1075 대광빌딩 3층,강북구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500220,가온요양원2,의료현황,노인요양공동생활가정,서울시 강북구 한천로 1075 대광빌딩 5층,강북구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500309,가인요양원,의료현황,노인요양공동생활가정,서울 강북구 삼양로  437,강북구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500273,가족사랑노인요양센터,의료현황,노인요양공동생활가정,서울시 강북구 월계로 75(미아동 동구빌딩 4층),강북구,미아동,6.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500307,강북유진요양원,의료현황,노인요양공동생활가정,"서울시 강북구 삼양로77가길9, 삼보빌딩5층",강북구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500352,강북중앙요양원,의료현황,노인요양공동생활가정,"서울시 강북구 도봉로243, 3층",강북구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500341,강북하루정요양원,의료현황,노인요양공동생활가정,서울시 강북구 삼양로 433 5층 강북하루정요양원,강북구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500302,강북효심요양원1,의료현황,노인요양공동생활가정,서울시 강북구 삼양로 77가길 9 삼보빌딩 4층,강북구,,6.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500303,강북효심요양원2,의료현황,노인요양공동생활가정,"서울시 강북구 삼양로 77가길 9 삼보빌딩2층,지하1층",강북구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500171,거목노인요양원,의료현황,노인요양공동생활가정,"서울 강북구 한천로 1160, 4층",강북구,,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500169,거목실버홈,의료현황,노인요양공동생활가정,"서울특별시 강북구 한천로 1160, 3층 (수유동)",강북구,수유동,6.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500170,거목요양홈,의료현황,노인요양공동생활가정,서울특별시 강북구 한천로 1160 (3층),강북구,,5.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500329,북부성모요양원,의료현황,노인요양공동생활가정,"(01046)서울시 강북구 한천로 1152,수유빌딩 3층",강북구,,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500229,사랑나눔요양원2,의료현황,노인요양공동생활가정,서울시 강북구 도봉로 243 중앙빌딩4층,강북구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500395,수호천사요양원,의료현황,노인요양공동생활가정,"서울 강북구 삼양로112길  5, 3층(수유동)",강북구,수유동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-111305-00426,참사랑요양원,의료현황,노인요양공동생활가정,서울시 강북구 오현로32 청우빌딩5층,강북구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500410,햇살요양원 1호점,의료현황,노인요양공동생활가정,"서울시 강북구 도봉로 403 (수유동, 태일빌딩) 2층",강북구,수유동,5.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500411,햇살요양원 2호점,의료현황,노인요양공동생활가정,"서울시 강북구 도봉로 403 (수유동, 태일빌딩) 3층",강북구,수유동,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500250,행복한노인요양원1,의료현황,노인요양공동생활가정,서울시 강북구 덕릉로46 신우빌딩 2층,강북구,,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500248,행복한노인요양원2,의료현황,노인요양공동생활가정,서울시 강북구 덕릉로46 신우빌딩 4층,강북구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500276,행복한노인요양원3,의료현황,노인요양공동생활가정,"서울시 강북구 덕릉로46 신우빌딩 2층, 4층",강북구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11130500047,효노인복지센터,의료현황,노인요양공동생활가정,서울시 강북구 오현로 194 덕수빌딩 2층,강북구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000482,굿모닝요양원,의료현황,노인요양공동생활가정,"서울시 도봉구 도봉로 765, 2층",도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000483,굿모닝요양원2호점,의료현황,노인요양공동생활가정,"서울시 도봉구 도봉로 765, 4층",도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000352,그린요양원,의료현황,노인요양공동생활가정,서울시 도봉구 방학로115,도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000322,사랑채요양종합복지센터,의료현황,노인요양공동생활가정,도봉구 도봉로 133길 34,도봉구,,0.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000418,강북요양원,의료현황,노인요양공동생활가정,서울시 도봉구 도봉로 669 이정빌딩 5층 강북요양원,도봉구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000419,강북요양원 2호점,의료현황,노인요양공동생활가정,서울시 도봉구 도봉로 669 이정빌딩 5층 강북요양원,도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000319,도봉요양원,의료현황,노인요양공동생활가정,서울시 도봉구 도봉로 601  401호,도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000346,도봉은빛요양원,의료현황,노인요양공동생활가정,서울시 도봉구 방학로 106 신우빌딩 5층,도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000274,수노인요양공동생활가정1호점,의료현황,노인요양공동생활가정,서울시 도봉구 도당로 80 월송빌딩 5층,도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000275,수노인요양공동생활가정2호점,의료현황,노인요양공동생활가정,서울시 도봉구 도당로 80 월송빌딩 5층,도봉구,,7.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000370,쌍문늘푸른요양원,의료현황,노인요양공동생활가정,서울시 도봉구 해등로 26길7 우진프라자 501호,도봉구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000286,가원노인요양공동생활가정1호점,의료현황,노인요양공동생활가정,"서울시 도봉구 방학로 169, 5층",도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000289,가원노인요양공동생활가정2호점,의료현황,노인요양공동생활가정,"서울시 도옵구 방학로 169, 4층",도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000113,도봉늘푸른요양원,의료현황,노인요양공동생활가정,"서울시 도봉구 방학로 115, 3층 도봉늘푸른요양원",도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000413,강북실버요양원,의료현황,노인요양공동생활가정,"서울시 도봉구 도봉로 669, 201호 (이정빌딩, 방학동)",도봉구,방학동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000415,강북실버요양원2호점,의료현황,노인요양공동생활가정,"서울시 도봉구 도봉로 669, 201호 (이정빌딩, 방학동)",도봉구,방학동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000345,꿈에그린요양원1,의료현황,노인요양공동생활가정,"도봉구 방학로 106, 4층(방학동,신우빌딩)",도봉구,방학동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000380,도봉하루요양원2호점,의료현황,노인요양공동생활가정,서울시 도봉구 방학로 3길 103 춘광빌딩 6층,도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000412,도봉하루요양원3호점,의료현황,노인요양공동생활가정,서울시 도봉구 방학로 3길 103 춘광빌딩 5층,도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-1132000294,도봉효드림요양원,의료현황,노인요양공동생활가정,서울시 도봉구 마들로 13길 175 6층 젬스빌딩,도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000333,사랑재활요양원,의료현황,노인요양공동생활가정,서울시 도봉구 덕릉로59아길 54 이순빌딩4층,도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000340,사랑재활요양원2호점,의료현황,노인요양공동생활가정,서울시 도봉구 덕릉로59아길 54 이순빌딩3층,도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000426,사랑재활요양원3호점,의료현황,노인요양공동생활가정,서울시 도봉구 덕릉로59아길 54 이순빌딩3층,도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000216,동그라미요양센터,의료현황,노인요양공동생활가정,서울시 도봉구 방학로3길 103 춘광빌딩 4층,도봉구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000240,동그라미요양센터 2호점,의료현황,노인요양공동생활가정,서울시 방학로3길 103 4층 동그라미요양센터2호점,도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000257,사랑방요양원,의료현황,노인요양공동생활가정,서울시 도봉구 도봉로 727-1 금천빌딩 2층,도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000343,기쁨과나눔노인요양원,의료현황,노인요양공동생활가정,서울시 도봉구 도봉로 137길 48,도봉구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000463,기쁨과나눔노인요양원 2호점,의료현황,노인요양공동생활가정,서울시 도봉구 도봉로 137길 48,도봉구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000464,강북재활요양원,의료현황,노인요양공동생활가정,"서울시 도봉구 도봉로669(방학동), 이정빌딩 601호",도봉구,방학동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000395,강북재활요양원2호점,의료현황,노인요양공동생활가정,"서울시 도봉구 도봉로669(방학동), 이정빌딩 601호",도봉구,방학동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11132000396,하루정요양센터,의료현황,노인요양공동생활가정,서울시 해등로 17길42  명준빌딩 4층  하루정요양센터,도봉구,,6.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11135000636,노원성모요양원,의료현황,노인요양공동생활가정,서울 노원구 노원로 479 대광빌딩 3층,노원구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11135000603,돌봄간호요양원1,의료현황,노인요양공동생활가정,"서울 노원구 동일로 1550, 6층 601호(상계동)",노원구,상계동,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11135000602,돌봄간호요양원2,의료현황,노인요양공동생활가정,"서울 노원구 동일로 1550, 6층 601호(상계동)",노원구,상계동,6.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11135000637,노블레스요양원,의료현황,노인요양공동생활가정,노원로 479(2층),노원구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11135000630,행복한요양원,의료현황,노인요양공동생활가정,서울시 종로구 자하문로 28길 29 청운실버센터,노원구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11135000487,가족마음요양원,의료현황,노인요양공동생활가정,서울시 노원구 한글비석로 47길 58 5층 가족마음요양원,노원구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11135000601,사랑과섬김요양원,의료현황,노인요양공동생활가정,서울시 노원구 한글비석로422 5층,노원구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11135000292,수요양원,의료현황,노인요양공동생활가정,"서울시 노원구 동일로 237다길16, 3층",노원구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11135000465,늘봄요양원,의료현황,노인요양공동생활가정,서울시 노원구 한글비석로 47길58 우림B/D 2층,노원구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11135000442,늘품실버요양원,의료현황,노인요양공동생활가정,서울시 노원구 한글 비석로47길 58,노원구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11135000372,가온요양원,의료현황,노인요양공동생활가정,노원로 479(5층),노원구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11135000407,효누리요양원,의료현황,노인요양공동생활가정,서울시 노원구 한글비석로 422 3층 효누리요양원,노원구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11138000402,백련실버케어,의료현황,노인요양공동생활가정,"서울특별시 은평구 가좌로 306, 4층",은평구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11138000430,사랑가득요양원1호,의료현황,노인요양공동생활가정,"서울특별시 은평구 수색로14길 5-3, 5·6층",은평구,,4.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11138000431,사랑가득요양원2호,의료현황,노인요양공동생활가정,"서울특별시 은평구 수색로14길 5-3, 6층",은평구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11138000481,사랑가득요양원3호,의료현황,노인요양공동생활가정,"서울특별시 은평구 수색로14길 5-3, 5층",은평구,,6.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11138000031,시온노인요양원,의료현황,노인요양공동생활가정,서울특별시 은평구 갈현로270 4층,은평구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11138000280,주안요양원,의료현황,노인요양공동생활가정,서울특별시 은평구 서오릉13길 10(구산동),은평구,구산동,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11138000257,(협)노인돌봄은평요양원,의료현황,노인요양공동생활가정,"서울특별시 은평구 가좌로 306, 3층",은평구,,0.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11141000170,중앙실버노인요양공동생활가정,의료현황,노인요양공동생활가정,서울 서대문구 충정로 4길 5-25,서대문구,,6.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11141000133,연궁너싱홈,의료현황,노인요양공동생활가정,서울시 서대문구 증가로 49  연궁너싱홈,서대문구,,8.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
MS-11147000294,목동조은요양원,의료현황,노인요양공동생활가정,서울시 양천구 중앙로 294 8층,양천구,,9.0,03_노인의료복지시설현황.xlsx::시트2 노인요양공동생활가정시설(246)
