name,address,gu_raw
상산경로당,서울특별시 강북구 노해로8길 23 (수유동),강북구
수삼경로당,서울특별시 강북구 삼양로98길 22 (수유동),강북구
은모루경로당,서울특별시 강북구 도봉로95길 38-1 (수유동),강북구
대우아파트경로당,"서울특별시 강북구 삼양로149길 45 (우이동, 우이동푸르지오)",강북구
백운경로당,서울특별시 강북구 삼양로159길 9(우이동),강북구
삼각산경로당,서울특별시 강북구 삼양로 515-21 (우이동),강북구
소귓골경로당,서울특별시 강북구 삼양로173가길 55 (우이동) 메이트하우스 102동 201호,강북구
우이경로당,서울특별시 강북구 삼양로170길 23 (우이동),강북구
우이성원아파트경로당,"서울특별시 강북구 삼양로 658 (우이동, 성원아파트)",강북구
가오경로당,서울특별시 강북구 삼양로111길 56 (수유동),강북구
극동아파트경로당,"서울특별시 강북구 인수봉로72길 4 (수유동, 극동아파트)",강북구
무너미경로당,서울특별시 강북구 인수봉로55가길 21 (수유동),강북구
삼산경로당,서울특별시 강북구 인수봉로79길 62-4 (수유동),강북구
인수경로당,서울특별시 강북구 인수봉로72길 15-12 (수유동),강북구
제일경로당,서울특별시 강북구 삼양로87길 33-8 (수유동),강북구
한신경로당,서울특별시 강북구 인수봉로48길 5-6 (수유동),강북구
쌍신경로당,도봉구 우이천로34길 70,도봉구
계성경로당,도봉구 우이천로30길 25,도봉구
동익A경로당,도봉구 우이천로32길 67,도봉구
쌍문1동구립경로당,도봉구 우이천로34길 9-14,도봉구
현대3차A경로당,도봉구 우이천로38가길 32,도봉구
쌍우경로당,도봉구 우이천로45길 22-4,도봉구
쌍문극동A경로당,도봉구 노해로45길 26,도봉구
염광A경로당,도봉구 우이천로30길 28,도봉구
북한산월드메르디앙A경로당,도봉구 삼양로 566,도봉구
우이그린빌라경로당,도봉구 해등로 337-20,도봉구
북한산코오롱하늘채A경로당,도봉구 우이천로 367,도봉구
꽃동네경로당,도봉구 시루봉로1길 114-14,도봉구
쌍문삼익A경로당,도봉구 해등로195,도봉구
경남A경로당,도봉구 도봉로129길 45-12,도봉구
백운경로당,도봉구 노해로57길 62,도봉구
쌍문2동구립경로당,도봉구 방학로3가길 7-3,도봉구
쌍문3동구립경로당,도봉구 노해로48길 71,도봉구
한양1차A경로당,도봉구 우이천로 304,도봉구
효문경로당,도봉구 노해로42길 60-3,도봉구
쌍문삼성래미안A경로당,도봉구 우이천로 328,도봉구
브라운스톤A경로당,도봉구 노해로40길 71,도봉구
금호1차A경로당,도봉구 해등로26길 20,도봉구
"한양2,3,4차A경로당",도봉구 해등로 231,도봉구
쌍문현대1차A경로당,도봉구 해등로 242-12,도봉구
쌍문성원A경로당,도봉구 해등로 242-11,도봉구
한양5차A경로당,도봉구 해등로25길 36,도봉구
금호2차A경로당,도봉구 해등로 241-14,도봉구
한양7차A경로당,도봉구 해등로25길 41,도봉구
한양6차A경로당,도봉구 시루봉로 58,도봉구
미라보A경로당,도봉구 시루봉로2길 62,도봉구
쌍문4동구립경로당,도봉구 노해로 213-24,도봉구
대우파크힐(이안)A경로당,도봉구 시루봉로 8,도봉구
방학1동구립경로당,도봉구 방학로 130-9,도봉구
거성학마을A경로당,도봉구 도당로 116,도봉구
방학성원A경로당,도봉구 도당로6길 14-6,도봉구
윗들경로당,도봉구 도봉로150마길 37,도봉구
대상타운현대1차A경로당,도봉구 마들로 616,도봉구
대상타운현대2차A경로당,도봉구 마들로 616,도봉구
방학삼성래미안A1차경로당,도봉구 마들로 646,도봉구
이수A경로당,도봉구 도봉로146길 36,도봉구
금광A경로당,도봉구 도봉로150바길 26,도봉구
ESA1단지A경로당,도봉구 마들로 657,도봉구
동부센트레빌A경로당,도봉구 방학로 120,도봉구
방학2동구립경로당,도봉구 시루봉로17길 64,도봉구
신우경로당,도봉구 도당로13다길 39,도봉구
청학경로당,도봉구 도당로13라길 104-4,도봉구
송학경로당,도봉구 도당로13라길 14-3,도봉구
성삼경로당,도봉구 도당로15길 36,도봉구
신동아1차제1A경로당,도봉구 방학로 193,도봉구
방학삼익A경로당,도봉구 도당로 37,도봉구
벽산1차A경로당,도봉구 방학로11길 36,도봉구
방학극동A경로당,도봉구 시루봉로11길 25-8,도봉구
신동아5차A경로당,도봉구 방학로12길 53,도봉구
신동아1차제2A경로당,도봉구 시루봉로 107,도봉구
동양크레오A경로당,도봉구 시루봉로 166,도봉구
원당경로당,도봉구 해등로32가길 16,도봉구
우성1차A경로당,도봉구 해등로 286-5,도봉구
신동아3차A경로당,도봉구 방학로15길 26-7,도봉구
신동아2차A경로당,도봉구 방학로15길 40,도봉구
우성2차A경로당,도봉구 해등로 307,도봉구
방학청구A경로당,도봉구 시루봉로 71,도봉구
벽산2차A경로당,도봉구 시루봉로5길 48,도봉구
세심천(특별)경로당,도봉구 시루봉로 65-59,도봉구
한화A경로당,도봉구 방학로11길 10,도봉구
주공3단지A경로당,도봉구 해등로 50,도봉구
주공4단지A경로당,도봉구 덕릉로 350,도봉구
삼성제1A경로당,도봉구 노해로66길 21,도봉구
창일경로당,도봉구 도봉로116길 41,도봉구
대우그린A경로당,도봉구 덕릉로 371,도봉구
삼성제2A경로당,도봉구 노해로66길 21,도봉구
현대타운A경로당,도봉구 도봉로114길 22-8,도봉구
초안경로당,도봉구 덕릉로59차길 14,도봉구
창2동구립경로당,도봉구 덕릉로59나길 15-6,도봉구
대우A경로당,도봉구 덕릉로63가길 43,도봉구
금용A경로당,도봉구 우이천로 200,도봉구
장수경로당,도봉구 도봉로104길 101,도봉구
창2동한신A경로당,도봉구 도봉로110다길 5,도봉구
건영캐스빌A경로당,도봉구 우이천로20길 7,도봉구
태영데시앙A경로당,도봉구 도봉로110다길 51,도봉구
수산트리플A경로당,도봉구 우이천로20길 6,도봉구
창3동구립경로당,도봉구 우이천로4나길 24,도봉구
초헌약수경로당,도봉구 덕릉로60바길 31,도봉구
신창A경로당,도봉구 덕릉로62길 13,도봉구
창3동한신A경로당,도봉구 덕릉로60바길 21,도봉구
한승미메이드A경로당,도봉구 덕릉로60길 164-13,도봉구
초안산신도브래뉴A경로당,도봉구 우이천로4라길 11-14,도봉구
주공18단지(노송)경로당,도봉구 노해로70길 126,도봉구
동아A경로당,도봉구 노해로70길 12,도봉구
주공19단지A경로당,도봉구 노해로70길 54,도봉구
주공17단지(녹천)경로당,도봉구 덕릉로66길 17,도봉구
쌍용A경로당,도봉구 마들로 551,도봉구
동아청솔A경로당,도봉구 노해로69길 103,도봉구
창4동현대2차A경로당,도봉구 도봉로136길 111,도봉구
만수정(성원A)경로당,도봉구 마들로16길 56,도봉구
현대4차A경로당,도봉구 노해로69가길 54,도봉구
창5동구립경로당,도봉구 노해로63가길 34,도봉구
상아1차A경로당,도봉구 해등로 118,도봉구
상아2차A경로당,도봉구 노해로63가길 7,도봉구
주공1단지A경로당,도봉구 해등로 113,도봉구
주공2단지A경로당,도봉구 해등로12길 44,도봉구
동아그린A경로당,도봉구 노해로63다길 34,도봉구
대동A경로당,도봉구 도봉로 642-30,도봉구
대림A경로당,도봉구 노해로63길 75,도봉구
창5동신도브래뉴A경로당,도봉구 도봉로136나길 40,도봉구
금호어울림A경로당,도봉구 도봉로136가길 68,도봉구
창동현대1차A경로당,도봉구 해등로16길 12,도봉구
북한산아이파크A경로당,도봉구 도봉로136길 28,도봉구
북한산한신휴플러스A경로당,도봉구 도봉로136가길 73,도봉구
유만경로당,도봉구 노해로61길 22,도봉구
서원경로당,도봉구 도봉로181길 34-7,도봉구
안골경로당,도봉구 도봉로191길 100-7,도봉구
도봉산경로당,도봉구 도봉산4길 28-3,도봉구
서울가든A경로당,도봉구 도봉산길 35,도봉구
럭키A경로당,도봉구 도봉로169길 31,도봉구
약수경로당,도봉구 시루봉로23가길 17,도봉구
무수경로당,도봉구 도봉로173길 40-5,도봉구
성황당경로당,도봉구 도봉로165길 28-8,도봉구
오봉경로당,도봉구 도봉로 157길 35-4,도봉구
도봉숲 아뜨리움경로당,도봉구 도봉로167길 38,도봉구
도봉2동구립경로당,도봉구 도봉로162길 12-9,도봉구
삼환A경로당,도봉구 도봉로180길 6-83,도봉구
유원A경로당,도봉구 도봉로180길 50,도봉구
도봉극동A경로당,도봉구 도봉로180길 77,도봉구
도봉2동한신A경로당,도봉구 마들로 859-19,도봉구
서원제1A(분양)경로당,도봉구 마들로 684-19,도봉구
서원제2A(임대)경로당,도봉구 마들로 684-20,도봉구
서광A경로당,도봉구 마들로 770,도봉구
도봉주공A경로당,도봉구 도봉로180길 83-14,도봉구
동아에코빌A경로당,도봉구 도봉로180길 6-23,도봉구
도봉파크빌2단지A경로당,도봉구 마들로 835,도봉구
도봉파크빌3단지A경로당,도봉구 마들로 891,도봉구
도봉래미안A경로당,도봉구 도봉로170길 40,도봉구
방학삼성래미안2차A,도봉구 도봉로150길 42,도봉구
쌍문청구A경로당,도봉구 도당로 13,도봉구
신원2차A경로당,도봉구 해등로 190,도봉구
방학3동구립경로당,도봉구 시루봉로 128,도봉구
신동아4차A경로당,도봉구 방학로 200,도봉구
월성경로당,노원구 광운로13길 9 (월계동),노원구
벼루마을경로당,노원구 월계로44길 62(월계동),노원구
광운경로당,노원구 광운로19가길 53(월계동),노원구
선곡경로당,노원구 광운로2길 15-6(월계동),노원구
동신아파트경로당,"노원구 광운로2나길 30(월계동, 동신아파트)",노원구
삼창아파트경로당,"노원구 광운로2나길 50(월계동, 삼창아파트)",노원구
대동아파트경로당,"노원구 광운로 46(월계동, 대동아파트)",노원구
월계한일1차아파트경로당,"노원구 석계로15길 25(월계동, 한일아파트)",노원구
월계현대아파트경로당,"노원구 석계로 49(월계동, 현대아파트)",노원구
장은하이빌아파트경로당,"노원구 석계로13길 6-9(월계동, 장은아파트)",노원구
세양청마루아파트경로당,"노원구 석계로13길 35(월계동, 세양청마루아파트)",노원구
월계한일2차아파트경로당,"노원구 석계로13길 6-10(월계동, 월계2차한일아파트)",노원구
성북역신도브래뉴경로당,"노원구 광운로19길 38(월계동, 성북역신도브래뉴)",노원구
월계역신도브래뉴경로당,"노원구 월계로 338(월계동, 월계역신도브래뉴)",노원구
sk뷰아파트경로당,"노원구 월계로42길 97(월계동,sk뷰아파트)",노원구
연촌경로당,노원구 광운로 15길 35-2 동광빌라 101호,노원구
인덕마을경로당,"노원구 초안산로2길 94-14, 1층2호(월계동)",노원구
월계종합복지관경로당,"노원구 초안산로1길 15(월계동, 월계주공1단지아파트)",노원구
2단지각심경로당,"노원구 초안산로1길 18(월계동, 월계주공2단지아파트)",노원구
극동아파트경로당,"노원구 덕릉로60길 268(월계동, 극동아파트)",노원구
대우아파트경로당,"노원구 초안산로5길 22(월계동, 대우아파트)",노원구
초안1단지경로당,"노원구 덕릉로60길 185(월계동, 초안아파트)",노원구
초안아파트경로당,"노원구 우이천로 102(월계동, 초안아파트)",노원구
월계흥화브라운빌경로당,"노원구 우이천로2나길 14(월계동, 월계흥화브라운빌)",노원구
청백1단지경로당,"노원구 초안산로 89(월계동, 월계청백1단지아파트)",노원구
청백3단지경로당,"노원구 월계로45가길 89(월계동, 월계청백3단지아파트)",노원구
청백4단지경로당,"노원구 월계로45가길 94(월계동, 월계청백4단지아파트)",노원구
월계유원아파트경로당,"노원구 덕릉로60길 252(월계동, 유원아파트)",노원구
초안산쌍용스윗닷홈경로당,"노원구 덕릉로60길 222(월계동, 초안산쌍용스윗닷홈아파트)",노원구
롯데캐슬루나아파트경로당,"노원구 월계로45길 21(월계동, 롯데캐슬루나아파트)",노원구
월계동원베네스트경로당,"노원구 월계로53길 21(월계동, 동원베네스트)",노원구
