rest_id,kind,name,address,area_m2,lon,lat,source_file
R-00176,cool_shelter,양재리본타워1단지아파트경로당,서울특별시 서초구 바우뫼로18길 20 (양재리본타워1단지 102동),121.0,127.032552,37.473206,03_seoul_cool_shelter.csv
R-00177,cool_shelter,신림초원(아)경로당,서울특별시 관악구 미성5길 40 (초원아파트),60.0,126.914132,37.473436,03_seoul_cool_shelter.csv
R-00178,cool_shelter,금천구립가산도서관,서울특별시 금천구 가산로5길 43 (가산동),20.0,126.8921193,37.4734915,03_seoul_cool_shelter.csv
R-00179,cool_shelter,서초구립암산경로당,서울특별시 서초구 바우뫼로7길 84 (우면동),97.0,127.0244818,37.4735552,03_seoul_cool_shelter.csv
R-00180,cool_shelter,독산보건지소,서울특별시 금천구 독산로87길 27 (독산동),12.0,126.9022527,37.4736703,03_seoul_cool_shelter.csv
R-00181,cool_shelter,서초구립양재도서관,서울특별시 서초구 양재천로 33 (양재동),20.0,127.0335764,37.4736916,03_seoul_cool_shelter.csv
R-00182,cool_shelter,새꿈작은도서관,서울특별시 관악구 법원단지20길 26 (난곡제일교회),1.0,126.923191,37.47377,03_seoul_cool_shelter.csv
R-00183,cool_shelter,밤골경로당,서울특별시 관악구 인헌3가길 8,98.0,126.967356,37.4739,03_seoul_cool_shelter.csv
R-00184,cool_shelter,문성경로당,서울특별시 금천구 독산동 독산로93길  18   (독산동),117.0,126.9022738,37.474045,03_seoul_cool_shelter.csv
R-00185,cool_shelter,방배우성아파트경로당,서울특별시 서초구 방배선행길 1 (방배우성아파트 관리동),73.0,126.983231,37.474262,03_seoul_cool_shelter.csv
R-00186,cool_shelter,구립예촌경로당,서울특별시 관악구 남현길 41 (남현동),198.0,126.9768906,37.4745367,03_seoul_cool_shelter.csv
R-00187,cool_shelter,항동8단지(아)경로당,서울특별시 구로구 서해안로 2036 (항동 하버라인 8단지 801동),,126.817895,37.474645,03_seoul_cool_shelter.csv
R-00188,cool_shelter,까리따스방배종합사회복지관,서울특별시 서초구 남부순환로 2124 (방배동),20.0,126.9842291,37.4746878,03_seoul_cool_shelter.csv
R-00189,cool_shelter,남현동주민센터,서울특별시 관악구 남현1가길 29 (남현동),172.0,126.9778753,37.4746879,03_seoul_cool_shelter.csv
R-00190,cool_shelter,세일경로당,서울특별시 금천구 시흥대로147길 30-15,110.0,126.896187,37.4747791,03_seoul_cool_shelter.csv
R-00191,cool_shelter,덕양경로당,서울특별시 관악구 인헌4길 20,400.0,126.965907,37.474825,03_seoul_cool_shelter.csv
R-00192,cool_shelter,갑을(아)경로당,,71.0,126.95219,37.474938,03_seoul_cool_shelter.csv
R-00193,cool_shelter,서림동주민센터,서울특별시 관악구 신림로29길 6 (신림동),780.0,126.9349893,37.4749906,03_seoul_cool_shelter.csv
R-00194,cool_shelter,인헌동주민센터,서울특별시 관악구 남부순환로246가길 20 (봉천동),500.0,126.965331,37.475118,03_seoul_cool_shelter.csv
R-00195,cool_shelter,신림현대(아)경로당,서울특별시 관악구 신림로29길 8 (신림현대아파트 106동),298.0,126.932457,37.475122,03_seoul_cool_shelter.csv
R-00196,cool_shelter,독산3동주민센터,서울특별시 금천구 독산로 317,193.0,126.9031743,37.4751601,03_seoul_cool_shelter.csv
R-00197,cool_shelter,새마을금고독산동,서울특별시 금천구 독산로 323 (독산동),30.0,126.9033176,37.4755563,03_seoul_cool_shelter.csv
R-00198,cool_shelter,영보경로당,서울특별시 금천구 시흥대로141길 61-1,229.8,126.897327,37.475583,03_seoul_cool_shelter.csv
R-00199,cool_shelter,매봉경로당,"서울특별시 금천구 가산동 시흥대로149가길  6 , 조마공원 (가산동)",117.0,126.895548,37.4755881,03_seoul_cool_shelter.csv
R-00200,cool_shelter,행복경로당,서울특별시 관악구 신림로36길 12-10,202.56,126.9379322,37.4756227,03_seoul_cool_shelter.csv
R-00201,cool_shelter,한빛교회,서울특별시 금천구 가산로7길 6 (가산동),25.0,126.8925646,37.475733,03_seoul_cool_shelter.csv
R-00202,cool_shelter,법원경로당,서울특별시 관악구 법원단지25길 15,188.0,126.922893,37.4758019,03_seoul_cool_shelter.csv
R-00203,cool_shelter,송파와이즈더샵경로당,서울특별시 송파구 위례광장로 270 (송파와이즈더샵 104동),114.34,127.143232,37.475812,03_seoul_cool_shelter.csv
R-00204,cool_shelter,인헌경로당,서울특별시 관악구  낙성대역3길  6-6  (봉천동),200.0,126.9618197,37.4758529,03_seoul_cool_shelter.csv
R-00205,cool_shelter,서광경로당,서울특별시 관악구 참숯5길 38,198.0,126.9417476,37.4761071,03_seoul_cool_shelter.csv
R-00206,cool_shelter,양재천근린공원서초에코쉼터,,,127.041707,37.476117,03_seoul_cool_shelter.csv
R-00207,cool_shelter,양재천수변공원야외쉼터,,,127.040858,37.476154,03_seoul_cool_shelter.csv
R-00208,cool_shelter,위례포레샤인경로당,서울특별시 송파구 위례순환로 477,430.39,127.1352796,37.4761923,03_seoul_cool_shelter.csv
R-00209,cool_shelter,백설경로당,서울특별시 관악구  관악로6길  50   (봉천동),63.0,126.953496,37.476247,03_seoul_cool_shelter.csv
R-00210,cool_shelter,양재우성아파트경로당,서울특별시 서초구 바우뫼로 91 (우성아파트 노인정),131.0,127.030138,37.476271,03_seoul_cool_shelter.csv
R-00211,cool_shelter,송파꿈에그린경로당,서울특별시 송파구 위례광장로 121 (위례24단지 2403동),230.06,127.139569,37.476276,03_seoul_cool_shelter.csv
R-00212,cool_shelter,낙성대동주민센터,서울특별시 관악구 낙성대로4가길 5 (봉천동),318.0,126.9584068,37.4763038,03_seoul_cool_shelter.csv
R-00213,cool_shelter,e편한세상서울대입구(아)경로당,서울특별시 관악구 청룡16길 43 (e편한세상 서울대입구 2단지),237.0,126.943169,37.476326,03_seoul_cool_shelter.csv
R-00214,cool_shelter,삼성(아)경로당,서울특별시 관악구 관악로 125 (서울대입구삼성아파트 103동),52.0,126.951812,37.476414,03_seoul_cool_shelter.csv
R-00215,cool_shelter,위례아이파크1차경로당,서울특별시 송파구 위례광장로 136 (위례아이파크 상가-1),125.43,127.142532,37.476508,03_seoul_cool_shelter.csv
R-00216,cool_shelter,천왕이펜하우스8단지(아)경로당,서울특별시 구로구 금오로 882 (천왕이펜하우스8단지 801동),,126.842367,37.47651,03_seoul_cool_shelter.csv
R-00217,cool_shelter,방배느티나무쉼터,서울특별시 서초구 남부순환로287길 17-6,535.0,126.9872752,37.4765288,03_seoul_cool_shelter.csv
R-00218,cool_shelter,방배3동제2경로당,"서울특별시 서초구 남부순환로287길 17  (방배동, 방배3동 경로당)",113.0,126.9873992,37.4765392,03_seoul_cool_shelter.csv
R-00219,cool_shelter,항서경로당,서울특별시 구로구 연동로 169 (매화빌라3동),52.0,126.822897,37.476548,03_seoul_cool_shelter.csv
R-00220,cool_shelter,포이경로당,서울특별시 강남구 논현로16길 11,64.0,127.047184,37.476549,03_seoul_cool_shelter.csv
R-00221,cool_shelter,휴서울이동노동자사당역쉼터,서울특별시 동작구 남부순환로 지하 2089 (사당역(2호선)),72.0,126.981334,37.476582,03_seoul_cool_shelter.csv
R-00222,cool_shelter,하난곡경로당,서울특별시 관악구 난우10가길 20-7,98.0,126.919933,37.476792,03_seoul_cool_shelter.csv
R-00223,cool_shelter,서원경로당,서울특별시 관악구 서원3길 10,238.0,126.933228,37.476832,03_seoul_cool_shelter.csv
R-00224,cool_shelter,금천누리종합사회복지관,서울특별시 금천구 가산로 129,40.0,126.8917582,37.4768451,03_seoul_cool_shelter.csv
R-00225,cool_shelter,가산동주민센터,서울특별시 금천구 가산동 가산로  129   (가산동),163.1,126.8917866,37.4769139,03_seoul_cool_shelter.csv
R-00226,cool_shelter,사당어르신종합복지관,서울특별시 동작구  남부순환로  2081   (사당동),255.84,126.9798592,37.477053,03_seoul_cool_shelter.csv
R-00227,cool_shelter,파인타운13단지경로당,서울특별시 송파구 송파대로8길 10 (송파파인타운13단지 1302동),85.04,127.128177,37.477053,03_seoul_cool_shelter.csv
R-00228,cool_shelter,관악50플러스센터,서울특별시 관악구 관악로5길 95,1607.0,126.951329,37.477157,03_seoul_cool_shelter.csv
R-00229,cool_shelter,개포4동주민센터,서울특별시 강남구 개포로24길 33 (개포동),85.0,127.0499,37.4772,03_seoul_cool_shelter.csv
R-00230,cool_shelter,삼익그린뷰아파트경로당,서울특별시 동작구 남부순환로255길 21 (사당삼익그린뷰아파트),74.84,126.969334,37.477278,03_seoul_cool_shelter.csv
R-00231,cool_shelter,건영6차(아)경로당,서울특별시 관악구 관악로 133 (건영아파트(6차) 101동),151.0,126.951713,37.477299,03_seoul_cool_shelter.csv
R-00232,cool_shelter,관악구장애인종합복지관,서울특별시 관악구 남부순환로 1914,64.22,126.9618457,37.4774484,03_seoul_cool_shelter.csv
R-00233,cool_shelter,목화경로당,서울특별시 금천구 문성로7가길 14 (독산동),153.0,126.906504,37.4775444,03_seoul_cool_shelter.csv
R-00234,cool_shelter,덕진경로당,서울특별시 관악구  남부순환로234길  37   (봉천동),147.0,126.956821,37.4777001,03_seoul_cool_shelter.csv
R-00235,cool_shelter,구민체육관,서울특별시 강남구 개포로28길 47 (구민체육관),200.0,127.052334,37.477704,03_seoul_cool_shelter.csv
R-00236,cool_shelter,일선경로당,서울특별시 관악구  쑥고개로26길  24   (봉천동),130.0,126.9495272,37.4778233,03_seoul_cool_shelter.csv
R-00237,cool_shelter,e편한세상서울대입구2차(아)경로당,서울특별시 관악구 참숯1길 19,112.0,126.942371,37.477937,03_seoul_cool_shelter.csv
R-00238,cool_shelter,파인타운9단지경로당,"서울특별시 송파구 장지동 송파대로8길  17   (장지동, 송파파인타운 9단지)",145.0,127.1291602,37.4780014,03_seoul_cool_shelter.csv
R-00239,cool_shelter,파인타운10단지경로당,서울특별시 송파구 장지동 송파대로8길  20   (장지동),89.48,127.1311864,37.4781325,03_seoul_cool_shelter.csv
R-00240,cool_shelter,서울대입구아이원(아)경로당,서울특별시 관악구 청룡길 78 (서울대입구아이원아파트 102동),141.0,126.945413,37.4782,03_seoul_cool_shelter.csv
R-00241,cool_shelter,미성동주민센터,서울특별시 관악구 문성로 115,176.08,126.916221,37.478226,03_seoul_cool_shelter.csv
R-00242,cool_shelter,관악구청,서울특별시 관악구 관악로 145  (봉천동),1.0,126.9513952,37.4782676,03_seoul_cool_shelter.csv
R-00243,cool_shelter,방배유스센터,서울특별시 서초구 방배로5길 11 (구립방배유스센터),,126.999066,37.478305,03_seoul_cool_shelter.csv
R-00244,cool_shelter,천왕이펜하우스6단지(아)경로당,서울특별시 구로구 천왕로 9 (천왕이펜하우스6단지 상가),,126.840972,37.478366,03_seoul_cool_shelter.csv
R-00245,cool_shelter,방배3동주민센터,서울특별시 서초구 방배로 40 (방배동),354.0,126.9999906,37.4784478,03_seoul_cool_shelter.csv
R-00246,cool_shelter,르메이에르아파트경로당,서울특별시 동작구 사당로20길 119 (르메이에르),23.04,126.973741,37.478459,03_seoul_cool_shelter.csv
R-00247,cool_shelter,한양수자인에듀힐즈(아)경로당,서울특별시 구로구 항동로 42 (한양수자인 에듀힐즈 501동),,126.825802,37.478477,03_seoul_cool_shelter.csv
R-00248,cool_shelter,신일경로당,서울특별시 관악구 문성로32길 18 (신림동),362.0,126.9286988,37.4785019,03_seoul_cool_shelter.csv
R-00249,cool_shelter,송파더센트레아파트경로당,서울특별시 송파구 위례광장로 163 (송파더센트레 2212동),150.66,127.141333,37.478611,03_seoul_cool_shelter.csv
R-00250,cool_shelter,원당경로당,서울특별시 관악구 남부순환로247다길 60,177.0,126.964113,37.478639,03_seoul_cool_shelter.csv
R-00251,cool_shelter,관악시니어클럽,서울특별시 관악구 남부순환로247다길 60 (원당경로당),185.88,126.964054,37.47869,03_seoul_cool_shelter.csv
R-00252,cool_shelter,삼성경로당,서울특별시 관악구 난곡로63가길 47,112.0,126.91451,37.478851,03_seoul_cool_shelter.csv
R-00253,cool_shelter,사당1동경로당,서울특별시 동작구 사당로20길 132,137.27,126.973231,37.4788873,03_seoul_cool_shelter.csv
R-00254,cool_shelter,휴먼시아아파트경로당,서울특별시 동작구 사당로16길 96 (사당휴먼시아아파트 103동),127.8,126.970175,37.478956,03_seoul_cool_shelter.csv
R-00255,cool_shelter,청룡동주민센터,서울특별시 관악구 쑥고개로 44 (봉천동),1441.0,126.9416233,37.4791345,03_seoul_cool_shelter.csv
R-00256,cool_shelter,신림푸르지오(아)경로당,서울특별시 관악구 남부순환로 1430 (신림푸르지오아파트 103동),280.14,126.910549,37.479141,03_seoul_cool_shelter.csv
R-00257,cool_shelter,하버라인3단지(아)경로당,서울특별시 구로구 항동로 43 (하버라인 3단지 301동),,126.824064,37.479166,03_seoul_cool_shelter.csv
R-00258,cool_shelter,구룡경로당,서울특별시 금천구 독산동 남부순환로122길  5   (독산동),99.84,126.9022011,37.4791717,03_seoul_cool_shelter.csv
R-00259,cool_shelter,파인타운7단지경로당,서울특별시 송파구 장지동 충민로4길  19   (장지동),53.0,127.1310296,37.4791996,03_seoul_cool_shelter.csv
R-00260,cool_shelter,항동주민센터,서울특별시 구로구 연동로 191-19 (항동),386.0,126.8224112,37.4792566,03_seoul_cool_shelter.csv
R-00261,cool_shelter,신성미소지움(아)경로당,서울특별시 구로구 시흥대로161길 50 (신성미소지움 104동),,126.89688,37.479277,03_seoul_cool_shelter.csv
R-00262,cool_shelter,정수경로당,"서울특별시 구로구 남부순환로105가길 10-2 (가리봉동, 리오파크빌)",137.0,126.8928633,37.4793195,03_seoul_cool_shelter.csv
R-00263,cool_shelter,신관경로당,서울특별시 관악구 신림로48길 25,396.0,126.933451,37.479402,03_seoul_cool_shelter.csv
R-00264,cool_shelter,파인타운8단지경로당,서울특별시 송파구 장지동 충민로4길  6   (장지동),71.06,127.1284771,37.4794384,03_seoul_cool_shelter.csv
R-00265,cool_shelter,대우효령아파트경로당,서울특별시 서초구 효령로 84 (대우효령아파트 방배대우효령노인정),60.0,126.993799,37.479549,03_seoul_cool_shelter.csv
R-00266,cool_shelter,파인타운5단지경로당,"서울특별시 송파구 장지동 충민로4길  5   (장지동, 송파파인타운5단지)",65.58,127.1297192,37.4796154,03_seoul_cool_shelter.csv
R-00267,cool_shelter,방배2동주민센터,서울특별시 서초구 청두곶길 36 (방배동),499.0,126.9855514,37.4797645,03_seoul_cool_shelter.csv
R-00268,cool_shelter,서원동주민센터,서울특별시 관악구 신림로 282 (신림동),1311.0,126.9312704,37.4797827,03_seoul_cool_shelter.csv
R-00269,cool_shelter,송학경로당(사당동),서울특별시 동작구 동작대로9가길 24-4,224.4,126.9789173,37.4797852,03_seoul_cool_shelter.csv
R-00270,cool_shelter,위례2차아이파크경로당,서울특별시 송파구 위례광장로 230 (위례2차아이파크 203동),147.67,127.143704,37.479786,03_seoul_cool_shelter.csv
R-00271,cool_shelter,신림체육센터,서울특별시 관악구 난곡로58길 13,100.0,126.916532,37.479793,03_seoul_cool_shelter.csv
R-00272,cool_shelter,천왕이펜하우스5단지(아)경로당,서울특별시 구로구 천왕로 10 (천왕 이펜하우스 5단지 503동),,126.841745,37.479813,03_seoul_cool_shelter.csv
R-00273,cool_shelter,힐스테이트송파위례경로당,서울특별시 송파구 위례광장로 170 (힐스테이트송파위례 103동),167.3,127.142373,37.479879,03_seoul_cool_shelter.csv
R-00274,cool_shelter,신창경로당,서울특별시 관악구  행운1길  12   (봉천동),162.0,126.958589,37.479951,03_seoul_cool_shelter.csv
R-00275,cool_shelter,미성경로당,서울특별시 관악구  난곡로58길  11   (신림동),97.2,126.9157435,37.4800566,03_seoul_cool_shelter.csv
R-00276,cool_shelter,천왕이펜하우스4단지(아)경로당,서울특별시 구로구 천왕로 29 (천왕 이펜하우스 4단지 403동),,126.838333,37.480137,03_seoul_cool_shelter.csv
R-00277,cool_shelter,파인타운11단지경로당,서울특별시 송파구 장지동 송파대로8길  58   (장지동),57.6,127.133727,37.4801443,03_seoul_cool_shelter.csv
R-00278,cool_shelter,진흥아파트경로당,서울특별시 동작구 사당로16아길 43 (진흥아파트),20.0,126.969165,37.480296,03_seoul_cool_shelter.csv
R-00279,cool_shelter,송파파크하비오경로당,서울특별시 송파구 송파대로 111 (파크하비오 송파파크하비오푸르지오201동),206.16,127.123552,37.480509,03_seoul_cool_shelter.csv
R-00280,cool_shelter,파인타운6단지경로당,"서울특별시 송파구 장지동 충민로6길  14   (장지동, 송파파인타운6단지)",82.84,127.1319307,37.4805143,03_seoul_cool_shelter.csv
R-00281,cool_shelter,동부(아)경로당,서울특별시 관악구 신원로 26 (신림동부아파트 주차요금소),84.0,126.929185,37.480546,03_seoul_cool_shelter.csv
R-00282,cool_shelter,청두어린이공원서초에코쉼터,,,126.985007,37.480623,03_seoul_cool_shelter.csv
R-00283,cool_shelter,송파글마루도서관,서울특별시 송파구 충민로 120 (송파글마루도서관),3697.0,127.130747,37.480629,03_seoul_cool_shelter.csv
